4.1, 8.1
8.4, 6.6
4.5, 7.4
5.1, 8.3
7.8, 6.7
7.7, 6.8
4.7, 7
6, 8.3
4.8, 8.3
3.6, 8.9
5, 7.6
7.6, 6.1
5.1, 8
8.2, 6.9
5.4, 7
5.3, 7.8
4, 7.9
4.2, 8
7.2, 5.8
4, 9.4
4.2, 7.9
4.4, 7.7
5.2, 8.1
7.9, 7.1
8, 6.8
7.7, 6.6
4.4, 8
6.8, 6.8
3.9, 7.6
5.5, 7.2
