2.5, 4
4, 8.4
2.3, 5.1
2.2, 3.5
1.6, 4.6
2, 3.7
4.2, 7.7
4.1, 7.6
3.4, 5.6
2, 6.7
1.9, 7.1
3.7, 7.3
3.1, 4.7
1.6, 7.1
3.2, 7.4
1.6, 3.1
2.4, 4.2
1.9, 6.1
1.4, 6.7
2.6, 3.9
4, 7.5
2, 6.9
1.9, 6.8
4.1, 4.9
4.2, 7.6
1.4, 7.2
2.5, 6.8
4.3, 7.7
4, 6.6
2.9, 7.2
