2.4, 5.6
6.2, 7.4
6, 7.2
3.8, 5.3
5.3, 6.6
6.8, 7.9
4.8, 6.3
6.9, 8.3
6.8, 8
7.4, 8.4
3.4, 4.2
5.3, 7.9
6.7, 8.1
6.8, 7.9
3.1, 6.7
4.3, 6.4
6.4, 7.3
4.1, 6.1
4.4, 6.1
1.8, 4.7
5.6, 7.5
7.7, 8
4.3, 6.5
2, 5.2
6.8, 8
7.6, 7.7
4.6, 6.1
4.7, 6.2
6.7, 8.4
5.4, 6.8
